No.;Time;Source;Destination;Protocol;Length;Info;
48928;534.344.293;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48661 Ack=68936 Win=65433 Len=0;
48932;534.398.186;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4111;" Unit:   1, Func:   3: Read Holding Registers"""
48940;534.470.940;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48673 Ack=68953 Win=65416 Len=0;
48944;534.520.836;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4112;" Unit:   1, Func:   3: Read Holding Registers"""
48951;534.594.976;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48685 Ack=68970 Win=65399 Len=0;
48956;534.652.257;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4113;" Unit:   1, Func:   3: Read Holding Registers"""
48963;534.722.047;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48697 Ack=68987 Win=65382 Len=0;
48969;534.812.154;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4114;" Unit:   1, Func:   3: Read Holding Registers"""
48979;534.892.764;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48709 Ack=69004 Win=65365 Len=0;
48982;534.955.693;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4115;" Unit:   1, Func:   3: Read Holding Registers"""
48989;535.032.895;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48721 Ack=69021 Win=65348 Len=0;
48993;535.090.707;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4116;" Unit:   1, Func:   3: Read Holding Registers"""
49001;535.159.232;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48733 Ack=69038 Win=65331 Len=0;
49008;535.240.447;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4117;" Unit:   1, Func:   3: Read Holding Registers"""
49013;535.298.351;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48745 Ack=69055 Win=65314 Len=0;
49020;535.370.757;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4118;" Unit:   1, Func:   3: Read Holding Registers"""
49025;535.423.115;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48757 Ack=69072 Win=65297 Len=0;
49032;535.486.329;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4119;" Unit:   1, Func:   3: Read Holding Registers"""
49037;535.563.657;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48769 Ack=69089 Win=65280 Len=0;
49044;535.621.073;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4120;" Unit:   1, Func:   3: Read Holding Registers"""
49049;535.690.252;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48781 Ack=69106 Win=65263 Len=0;
49056;535.741.400;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4121;" Unit:   1, Func:   3: Read Holding Registers"""
49061;535.816.426;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48793 Ack=69123 Win=65246 Len=0;
49068;535.880.129;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4122;" Unit:   1, Func:   3: Read Holding Registers"""
49072;535.941.763;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48805 Ack=69140 Win=65229 Len=0;
49077;535.999.932;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4123;" Unit:   1, Func:   3: Read Holding Registers"""
49084;536.067.879;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48817 Ack=69157 Win=65212 Len=0;
49089;536.133.567;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4124;" Unit:   1, Func:   3: Read Holding Registers"""
49096;536.207.483;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48829 Ack=69174 Win=65195 Len=0;
49101;536.255.732;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4125;" Unit:   1, Func:   3: Read Holding Registers"""
49107;536.332.799;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48841 Ack=69191 Win=65178 Len=0;
49112;536.383.892;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4126;" Unit:   1, Func:   3: Read Holding Registers"""
49119;536.458.373;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48853 Ack=69208 Win=65161 Len=0;
49124;536.512.211;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4127;" Unit:   1, Func:   3: Read Holding Registers"""
49131;536.584.643;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48865 Ack=69225 Win=65144 Len=0;
49137;536.691.079;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4128;" Unit:   1, Func:   3: Read Holding Registers"""
49144;536.758.069;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48877 Ack=69242 Win=65127 Len=0;
49148;536.812.823;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4129;" Unit:   1, Func:   3: Read Holding Registers"""
49156;536.883.359;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48889 Ack=69259 Win=65110 Len=0;
49160;536.945.122;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4130;" Unit:   1, Func:   3: Read Holding Registers"""
49167;537.009.724;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48901 Ack=69276 Win=65093 Len=0;
49172;537.071.260;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4131;" Unit:   1, Func:   3: Read Holding Registers"""
49181;537.150.549;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48913 Ack=69293 Win=65076 Len=0;
49185;537.205.987;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4132;" Unit:   1, Func:   3: Read Holding Registers"""
49191;537.276.568;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48925 Ack=69310 Win=65059 Len=0;
49196;537.328.297;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4133;" Unit:   1, Func:   3: Read Holding Registers"""
49203;537.400.573;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48937 Ack=69327 Win=65042 Len=0;
49208;537.483.225;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4134;" Unit:   1, Func:   3: Read Holding Registers"""
49217;537.574.272;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48949 Ack=69344 Win=65025 Len=0;
49224;537.640.728;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4135;" Unit:   1, Func:   3: Read Holding Registers"""
49231;537.714.297;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48961 Ack=69361 Win=65008 Len=0;
49236;537.771.442;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4136;" Unit:   1, Func:   3: Read Holding Registers"""
49243;537.838.593;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48973 Ack=69378 Win=64991 Len=0;
49248;537.898.280;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4137;" Unit:   1, Func:   3: Read Holding Registers"""
49255;537.980.788;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48985 Ack=69395 Win=64974 Len=0;
49260;538.029.994;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4138;" Unit:   1, Func:   3: Read Holding Registers"""
49267;538.105.831;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=48997 Ack=69412 Win=64957 Len=0;
49272;538.168.016;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4139;" Unit:   1, Func:   3: Read Holding Registers"""
49279;538.231.179;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49009 Ack=69429 Win=64940 Len=0;
49284;538.299.236;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4140;" Unit:   1, Func:   3: Read Holding Registers"""
49291;538.372.036;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49021 Ack=69446 Win=64923 Len=0;
49296;538.430.100;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4141;" Unit:   1, Func:   3: Read Holding Registers"""
49303;538.496.450;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49033 Ack=69463 Win=64906 Len=0;
49308;538.557.110;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4142;" Unit:   1, Func:   3: Read Holding Registers"""
49315;538.621.732;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49045 Ack=69480 Win=64889 Len=0;
49320;538.682.719;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4143;" Unit:   1, Func:   3: Read Holding Registers"""
49327;538.748.094;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49057 Ack=69497 Win=64872 Len=0;
49332;538.805.927;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4144;" Unit:   1, Func:   3: Read Holding Registers"""
49339;538.884.596;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49069 Ack=69514 Win=64855 Len=0;
49344;538.935.173;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4145;" Unit:   1, Func:   3: Read Holding Registers"""
49351;539.009.284;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49081 Ack=69531 Win=64838 Len=0;
49356;539.064.920;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4146;" Unit:   1, Func:   3: Read Holding Registers"""
49363;539.135.958;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49093 Ack=69548 Win=64821 Len=0;
49368;539.204.560;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4147;" Unit:   1, Func:   3: Read Holding Registers"""
49375;539.261.224;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49105 Ack=69565 Win=64804 Len=0;
49380;539.318.318;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4148;" Unit:   1, Func:   3: Read Holding Registers"""
49387;539.385.218;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49117 Ack=69582 Win=64787 Len=0;
49392;539.453.633;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4149;" Unit:   1, Func:   3: Read Holding Registers"""
49399;539.524.814;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49129 Ack=69599 Win=64770 Len=0;
49404;539.576.144;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4150;" Unit:   1, Func:   3: Read Holding Registers"""
49411;539.650.246;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49141 Ack=69616 Win=64753 Len=0;
49416;539.708.139;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4151;" Unit:   1, Func:   3: Read Holding Registers"""
49423;539.775.386;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49153 Ack=69633 Win=64736 Len=0;
49428;539.833.101;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4152;" Unit:   1, Func:   3: Read Holding Registers"""
49435;539.900.979;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49165 Ack=69650 Win=64719 Len=0;
49440;539.970.120;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4153;" Unit:   1, Func:   3: Read Holding Registers"""
49448;540.039.598;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49177 Ack=69667 Win=64702 Len=0;
49452;540.089.396;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4154;" Unit:   1, Func:   3: Read Holding Registers"""
49459;540.164.860;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49189 Ack=69684 Win=64685 Len=0;
49464;540.222.202;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4155;" Unit:   1, Func:   3: Read Holding Registers"""
49471;540.289.762;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49201 Ack=69701 Win=64668 Len=0;
49476;540.349.798;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4156;" Unit:   1, Func:   3: Read Holding Registers"""
49483;540.416.515;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49213 Ack=69718 Win=64651 Len=0;
49488;540.476.619;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4157;" Unit:   1, Func:   3: Read Holding Registers"""
49495;540.555.534;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49225 Ack=69735 Win=64634 Len=0;
49500;540.610.984;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4158;" Unit:   1, Func:   3: Read Holding Registers"""
49507;540.680.614;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49237 Ack=69752 Win=64617 Len=0;
49512;540.734.012;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4159;" Unit:   1, Func:   3: Read Holding Registers"""
49519;540.805.354;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49249 Ack=69769 Win=64600 Len=0;
49524;540.873.695;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4160;" Unit:   1, Func:   3: Read Holding Registers"""
49531;540.929.131;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49261 Ack=69786 Win=64583 Len=0;
49536;540.994.640;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4161;" Unit:   1, Func:   3: Read Holding Registers"""
49543;541.070.036;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49273 Ack=69803 Win=64566 Len=0;
49549;541.139.521;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4162;" Unit:   1, Func:   3: Read Holding Registers"""
49555;541.195.211;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49285 Ack=69820 Win=64549 Len=0;
49560;541.249.538;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4163;" Unit:   1, Func:   3: Read Holding Registers"""
49567;541.319.868;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49297 Ack=69837 Win=64532 Len=0;
49572;541.382.155;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4164;" Unit:   1, Func:   3: Read Holding Registers"""
49579;541.443.705;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49309 Ack=69854 Win=64515 Len=0;
49584;541.505.303;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4165;" Unit:   1, Func:   3: Read Holding Registers"""
49591;541.584.815;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49321 Ack=69871 Win=64498 Len=0;
49596;541.642.198;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4166;" Unit:   1, Func:   3: Read Holding Registers"""
49603;541.711.002;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49333 Ack=69888 Win=64481 Len=0;
49608;541.763.204;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4167;" Unit:   1, Func:   3: Read Holding Registers"""
49615;541.836.805;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49345 Ack=69905 Win=64464 Len=0;
49620;541.892.028;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4168;" Unit:   1, Func:   3: Read Holding Registers"""
49627;541.961.224;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49357 Ack=69922 Win=64447 Len=0;
49633;542.040.144;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4169;" Unit:   1, Func:   3: Read Holding Registers"""
49639;542.088.084;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49369 Ack=69939 Win=64430 Len=0;
49644;542.146.324;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4170;" Unit:   1, Func:   3: Read Holding Registers"""
49651;542.214.648;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49381 Ack=69956 Win=64413 Len=0;
49654;542.285.269;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4171;" Unit:   1, Func:   3: Read Holding Registers"""
49663;542.353.595;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49393 Ack=69973 Win=64396 Len=0;
49666;542.402.093;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4172;" Unit:   1, Func:   3: Read Holding Registers"""
49675;542.478.071;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49405 Ack=69990 Win=64379 Len=0;
49680;542.555.317;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4173;" Unit:   1, Func:   3: Read Holding Registers"""
49687;542.602.079;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49417 Ack=70007 Win=64362 Len=0;
49690;542.668.354;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4174;" Unit:   1, Func:   3: Read Holding Registers"""
49699;542.728.074;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49429 Ack=70024 Win=64345 Len=0;
49702;542.788.440;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4175;" Unit:   1, Func:   3: Read Holding Registers"""
49711;542.869.011;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49441 Ack=70041 Win=64328 Len=0;
49714;542.917.670;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4176;" Unit:   1, Func:   3: Read Holding Registers"""
49723;542.994.454;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49453 Ack=70058 Win=64311 Len=0;
49726;543.047.902;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4177;" Unit:   1, Func:   3: Read Holding Registers"""
49735;543.121.621;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49465 Ack=70075 Win=64294 Len=0;
49738;543.184.514;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4178;" Unit:   1, Func:   3: Read Holding Registers"""
49747;543.247.603;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49477 Ack=70092 Win=64277 Len=0;
49750;543.305.265;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4179;" Unit:   1, Func:   3: Read Holding Registers"""
49759;543.372.997;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49489 Ack=70109 Win=64260 Len=0;
49762;543.440.012;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4180;" Unit:   1, Func:   3: Read Holding Registers"""
49771;543.499.605;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49501 Ack=70126 Win=65535 Len=0;
49774;543.559.648;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4181;" Unit:   1, Func:   3: Read Holding Registers"""
49783;543.626.129;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49513 Ack=70143 Win=65518 Len=0;
49786;543.701.296;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4182;" Unit:   1, Func:   3: Read Holding Registers"""
49795;543.767.828;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49525 Ack=70160 Win=65501 Len=0;
49798;543.818.802;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4183;" Unit:   1, Func:   3: Read Holding Registers"""
49807;543.892.226;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49537 Ack=70177 Win=65484 Len=0;
49812;543.962.815;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4184;" Unit:   1, Func:   3: Read Holding Registers"""
49819;544.017.489;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49549 Ack=70194 Win=65467 Len=0;
49822;544.076.254;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4185;" Unit:   1, Func:   3: Read Holding Registers"""
49831;544.142.686;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49561 Ack=70211 Win=65450 Len=0;
49834;544.202.028;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4186;" Unit:   1, Func:   3: Read Holding Registers"""
49843;544.267.295;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49573 Ack=70228 Win=65433 Len=0;
49846;544.329.177;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4187;" Unit:   1, Func:   3: Read Holding Registers"""
49855;544.395.531;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49585 Ack=70245 Win=65416 Len=0;
49858;544.460.001;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4188;" Unit:   1, Func:   3: Read Holding Registers"""
49867;544.535.397;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49597 Ack=70262 Win=65399 Len=0;
49872;544.602.464;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4189;" Unit:   1, Func:   3: Read Holding Registers"""
49879;544.662.517;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49609 Ack=70279 Win=65382 Len=0;
49882;544.715.110;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4190;" Unit:   1, Func:   3: Read Holding Registers"""
49891;544.787.101;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49621 Ack=70296 Win=65365 Len=0;
49896;544.859.869;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4191;" Unit:   1, Func:   3: Read Holding Registers"""
49902;544.912.818;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49633 Ack=70313 Win=65348 Len=0;
49906;544.972.126;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4192;" Unit:   1, Func:   3: Read Holding Registers"""
49915;545.037.706;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49645 Ack=70330 Win=65331 Len=0;
49920;545.120.489;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4193;" Unit:   1, Func:   3: Read Holding Registers"""
49927;545.179.769;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49657 Ack=70347 Win=65314 Len=0;
49930;545.229.797;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4194;" Unit:   1, Func:   3: Read Holding Registers"""
49939;545.303.941;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49669 Ack=70364 Win=65297 Len=0;
49942;545.365.602;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4195;" Unit:   1, Func:   3: Read Holding Registers"""
49951;545.430.913;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=49681 Ack=70381 Win=65280 Len=0;
49954;545.492.640;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:  4196;" Unit:   1, Func:   3: Read Holding Registers"""
